Ano,SE,cidade,dengue
2004,47,Brasileia,8
2004,48,Brasileia,6
2004,49,Brasileia,11
2004,50,Brasileia,12
2004,51,Brasileia,6
2004,52,Brasileia,0
2005,1,Brasileia,7
2005,2,Brasileia,22
2005,3,Brasileia,19
2005,4,Brasileia,6
2005,5,Brasileia,15
2005,6,Brasileia,3
2005,7,Brasileia,2
2005,8,Brasileia,3
2005,9,Brasileia,4
2005,10,Brasileia,2
2005,11,Brasileia,2
2005,12,Brasileia,0
2005,13,Brasileia,0
2005,14,Brasileia,1
2005,15,Brasileia,1
2005,16,Brasileia,0
2005,17,Brasileia,5
2005,18,Brasileia,3
2005,19,Brasileia,0
2005,20,Brasileia,0
2005,21,Brasileia,0
2005,22,Brasileia,0
2005,23,Brasileia,4
2005,24,Brasileia,1
2005,25,Brasileia,4
2005,26,Brasileia,3
2005,27,Brasileia,0
2005,28,Brasileia,0
2005,29,Brasileia,0
2005,30,Brasileia,0
2005,31,Brasileia,0
2005,32,Brasileia,0
2005,33,Brasileia,0
2005,34,Brasileia,0
2005,35,Brasileia,0
2005,36,Brasileia,0
2005,37,Brasileia,0
2005,38,Brasileia,0
2005,39,Brasileia,0
2005,40,Brasileia,0
2005,41,Brasileia,0
2005,42,Brasileia,0
2005,43,Brasileia,0
2005,44,Brasileia,1
2005,45,Brasileia,0
2005,46,Brasileia,0
2005,47,Brasileia,0
2005,48,Brasileia,0
2005,49,Brasileia,0
2005,50,Brasileia,0
2005,51,Brasileia,0
2005,52,Brasileia,0
2006,1,Brasileia,0
2006,2,Brasileia,0
2006,3,Brasileia,0
2006,4,Brasileia,0
2006,5,Brasileia,1
2006,6,Brasileia,2
2006,7,Brasileia,0
2006,8,Brasileia,0
2006,9,Brasileia,0
2006,10,Brasileia,0
2006,11,Brasileia,0
2006,12,Brasileia,2
2006,13,Brasileia,2
2006,14,Brasileia,0
2006,15,Brasileia,0
2006,16,Brasileia,0
2006,17,Brasileia,1
2006,18,Brasileia,0
2006,19,Brasileia,0
2006,20,Brasileia,0
2006,21,Brasileia,0
2006,22,Brasileia,0
2006,23,Brasileia,0
2006,24,Brasileia,0
2006,25,Brasileia,0
2006,26,Brasileia,0
2006,27,Brasileia,0
2006,28,Brasileia,0
2006,29,Brasileia,0
2006,30,Brasileia,0
2006,31,Brasileia,0
2006,32,Brasileia,0
2006,33,Brasileia,0
2006,34,Brasileia,0
2006,35,Brasileia,0
2006,36,Brasileia,0
2006,37,Brasileia,0
2006,38,Brasileia,0
2006,39,Brasileia,0
2006,40,Brasileia,0
2006,41,Brasileia,0
2006,42,Brasileia,0
2006,43,Brasileia,0
2006,44,Brasileia,0
2006,45,Brasileia,0
2006,46,Brasileia,1
2006,47,Brasileia,0
2006,48,Brasileia,2
2006,49,Brasileia,6
2006,50,Brasileia,3
2006,51,Brasileia,2
2006,52,Brasileia,1
2007,1,Brasileia,3
2007,2,Brasileia,3
2007,3,Brasileia,9
2007,4,Brasileia,4
2007,5,Brasileia,4
2007,6,Brasileia,9
2007,7,Brasileia,9
2007,8,Brasileia,2
2007,9,Brasileia,7
2007,10,Brasileia,11
2007,11,Brasileia,20
2007,12,Brasileia,17
2007,13,Brasileia,23
2007,14,Brasileia,26
2007,15,Brasileia,29
2007,16,Brasileia,10
2007,17,Brasileia,8
2007,18,Brasileia,17
2007,19,Brasileia,5
2007,20,Brasileia,1
2007,21,Brasileia,0
2007,22,Brasileia,2
2007,23,Brasileia,0
2007,24,Brasileia,0
2007,25,Brasileia,0
2007,26,Brasileia,2
2007,27,Brasileia,1
2007,28,Brasileia,2
2007,29,Brasileia,1
2007,30,Brasileia,1
2007,31,Brasileia,0
2007,32,Brasileia,0
2007,33,Brasileia,0
2007,34,Brasileia,0
2007,35,Brasileia,0
2007,36,Brasileia,0
2007,37,Brasileia,0
2007,38,Brasileia,1
2007,39,Brasileia,0
2007,40,Brasileia,0
2007,41,Brasileia,1
2007,42,Brasileia,3
2007,43,Brasileia,1
2007,44,Brasileia,4
2007,45,Brasileia,4
2007,46,Brasileia,3
2007,47,Brasileia,7
2007,48,Brasileia,6
2007,49,Brasileia,1
2007,50,Brasileia,4
2007,51,Brasileia,8
2007,52,Brasileia,5
2008,1,Brasileia,4
2008,2,Brasileia,10
2008,3,Brasileia,6
2008,4,Brasileia,3
2008,5,Brasileia,8
2008,6,Brasileia,4
2008,7,Brasileia,4
2008,8,Brasileia,5
2008,9,Brasileia,6
2008,10,Brasileia,4
2008,11,Brasileia,2
2008,12,Brasileia,0
2008,13,Brasileia,8
2008,14,Brasileia,5
2008,15,Brasileia,6
2008,16,Brasileia,4
2008,17,Brasileia,6
2008,18,Brasileia,0
2008,19,Brasileia,4
2008,20,Brasileia,3
2008,21,Brasileia,2
2008,22,Brasileia,3
2008,23,Brasileia,3
2008,24,Brasileia,1
2008,25,Brasileia,1
2008,26,Brasileia,1
2008,27,Brasileia,0
2008,28,Brasileia,0
2008,29,Brasileia,0
2008,30,Brasileia,0
2008,31,Brasileia,1
2008,32,Brasileia,0
2008,33,Brasileia,1
2008,34,Brasileia,0
2008,35,Brasileia,0
2008,36,Brasileia,1
2008,37,Brasileia,0
2008,38,Brasileia,0
2008,39,Brasileia,1
2008,40,Brasileia,0
2008,41,Brasileia,0
2008,42,Brasileia,0
2008,43,Brasileia,1
2008,44,Brasileia,2
2008,45,Brasileia,0
2008,46,Brasileia,0
2008,47,Brasileia,1
2008,48,Brasileia,5
2008,49,Brasileia,2
2008,50,Brasileia,0
2008,51,Brasileia,2
2008,52,Brasileia,4
2008,53,Brasileia,2
2009,1,Brasileia,7
2009,2,Brasileia,10
2009,3,Brasileia,14
2009,4,Brasileia,10
2009,5,Brasileia,14
2009,6,Brasileia,27
2009,7,Brasileia,21
2009,8,Brasileia,11
2009,9,Brasileia,22
2009,10,Brasileia,19
2009,11,Brasileia,3
2009,12,Brasileia,15
2009,13,Brasileia,21
2009,14,Brasileia,14
2009,15,Brasileia,19
2009,16,Brasileia,17
2009,17,Brasileia,22
2009,18,Brasileia,15
2009,19,Brasileia,14
2009,20,Brasileia,16
2009,21,Brasileia,10
2009,22,Brasileia,15
2009,23,Brasileia,8
2009,24,Brasileia,13
2009,25,Brasileia,7
2009,26,Brasileia,12
2009,27,Brasileia,10
2009,28,Brasileia,6
2009,29,Brasileia,6
2009,30,Brasileia,9
2009,31,Brasileia,4
2009,32,Brasileia,8
2009,33,Brasileia,11
2009,34,Brasileia,13
2009,35,Brasileia,5
2009,36,Brasileia,6
2009,37,Brasileia,8
2009,38,Brasileia,9
2009,39,Brasileia,3
2009,40,Brasileia,7
2009,41,Brasileia,5
2009,42,Brasileia,13
2009,43,Brasileia,17
2009,44,Brasileia,30
2009,45,Brasileia,21
2009,46,Brasileia,40
2009,47,Brasileia,45
2009,48,Brasileia,56
2009,49,Brasileia,53
2009,50,Brasileia,68
2009,51,Brasileia,59
2009,52,Brasileia,54
2010,1,Brasileia,46
2010,2,Brasileia,54
2010,3,Brasileia,52
2010,4,Brasileia,38
2010,5,Brasileia,46
2010,6,Brasileia,21
2010,7,Brasileia,51
2010,8,Brasileia,35
2010,9,Brasileia,30
2010,10,Brasileia,21
2010,11,Brasileia,32
2010,12,Brasileia,30
2010,13,Brasileia,21
2010,14,Brasileia,16
2010,15,Brasileia,15
2010,16,Brasileia,14
2010,17,Brasileia,18
2010,18,Brasileia,5
2010,19,Brasileia,7
2010,20,Brasileia,6
2010,21,Brasileia,2
2010,22,Brasileia,4
2010,23,Brasileia,2
2010,24,Brasileia,1
2010,25,Brasileia,3
2010,26,Brasileia,1
2010,27,Brasileia,3
2010,28,Brasileia,1
2010,29,Brasileia,1
2010,30,Brasileia,1
2010,31,Brasileia,1
2010,32,Brasileia,1
2010,33,Brasileia,1
2010,34,Brasileia,1
2010,35,Brasileia,0
2010,36,Brasileia,0
2010,37,Brasileia,2
2010,38,Brasileia,0
2010,39,Brasileia,1
2010,40,Brasileia,2
2010,41,Brasileia,0
2010,42,Brasileia,5
2010,43,Brasileia,2
2010,44,Brasileia,4
2010,45,Brasileia,6
2010,46,Brasileia,3
2010,47,Brasileia,12
2010,48,Brasileia,12
2010,49,Brasileia,10
2010,50,Brasileia,10
2010,51,Brasileia,3
2010,52,Brasileia,2
2011,1,Brasileia,3
2011,2,Brasileia,8
2011,3,Brasileia,3
2011,4,Brasileia,6
2011,5,Brasileia,6
2011,6,Brasileia,13
2011,7,Brasileia,22
2011,8,Brasileia,11
2011,9,Brasileia,19
2011,10,Brasileia,8
2011,11,Brasileia,15
2011,12,Brasileia,15
2011,13,Brasileia,9
2011,14,Brasileia,8
2011,15,Brasileia,16
2011,16,Brasileia,7
2011,17,Brasileia,8
2011,18,Brasileia,6
2011,19,Brasileia,2
2011,20,Brasileia,4
2011,21,Brasileia,3
2011,22,Brasileia,2
2011,23,Brasileia,5
2011,24,Brasileia,4
2011,25,Brasileia,1
2011,26,Brasileia,3
2011,27,Brasileia,1
2011,28,Brasileia,3
2011,29,Brasileia,6
2011,30,Brasileia,5
2011,31,Brasileia,2
2011,32,Brasileia,2
2011,33,Brasileia,2
2011,34,Brasileia,1
2011,35,Brasileia,2
2011,36,Brasileia,1
2011,37,Brasileia,1
2011,38,Brasileia,1
2011,39,Brasileia,1
2011,40,Brasileia,0
2011,41,Brasileia,1
2011,42,Brasileia,0
2011,43,Brasileia,2
2011,44,Brasileia,0
2011,45,Brasileia,1
2011,46,Brasileia,1
2011,47,Brasileia,4
2011,48,Brasileia,2
2011,49,Brasileia,5
2011,50,Brasileia,2
2011,51,Brasileia,1
2011,52,Brasileia,3
2012,1,Brasileia,7
2012,2,Brasileia,6
2012,3,Brasileia,9
2012,4,Brasileia,8
2012,5,Brasileia,8
2012,6,Brasileia,8
2012,7,Brasileia,7
2012,8,Brasileia,15
2012,9,Brasileia,9
2012,10,Brasileia,6
2012,11,Brasileia,8
2012,12,Brasileia,7
2012,13,Brasileia,2
2012,14,Brasileia,10
2012,15,Brasileia,5
2012,16,Brasileia,6
2012,17,Brasileia,5
2012,18,Brasileia,2
2012,19,Brasileia,3
2012,20,Brasileia,4
2012,21,Brasileia,1
2012,22,Brasileia,0
2012,23,Brasileia,1
2012,24,Brasileia,8
2012,25,Brasileia,1
2012,26,Brasileia,5
2012,27,Brasileia,4
2012,28,Brasileia,2
2012,29,Brasileia,3
2012,30,Brasileia,4
2012,31,Brasileia,0
2012,32,Brasileia,2
2012,33,Brasileia,1
2012,34,Brasileia,1
2012,35,Brasileia,1
2012,36,Brasileia,3
2012,37,Brasileia,3
2012,38,Brasileia,6
2012,39,Brasileia,5
2012,40,Brasileia,2
2012,41,Brasileia,12
2012,42,Brasileia,23
2012,43,Brasileia,22
2012,44,Brasileia,36
2012,45,Brasileia,57
2012,46,Brasileia,55
2012,47,Brasileia,52
2012,48,Brasileia,53
2012,49,Brasileia,62
2012,50,Brasileia,47
2012,51,Brasileia,74
2012,52,Brasileia,19
2013,1,Brasileia,22
2013,2,Brasileia,41
2013,3,Brasileia,53
2013,4,Brasileia,26
2013,5,Brasileia,46
2013,6,Brasileia,46
2013,7,Brasileia,23
2013,8,Brasileia,24
2013,9,Brasileia,12
2013,10,Brasileia,14
2013,11,Brasileia,11
2013,12,Brasileia,18
2013,13,Brasileia,10
2013,14,Brasileia,10
2013,15,Brasileia,7
2013,16,Brasileia,9
2013,17,Brasileia,6
2013,18,Brasileia,2
2013,19,Brasileia,1
2013,20,Brasileia,1
2013,21,Brasileia,1
2013,22,Brasileia,0
2013,23,Brasileia,0
2013,24,Brasileia,0
2013,25,Brasileia,1
2013,26,Brasileia,0
2013,27,Brasileia,1
2013,28,Brasileia,1
2013,29,Brasileia,5
2013,30,Brasileia,1
2013,31,Brasileia,1
2013,32,Brasileia,1
2013,33,Brasileia,0
2013,34,Brasileia,1
2013,35,Brasileia,0
2013,36,Brasileia,0
2013,37,Brasileia,0
2013,38,Brasileia,1
2013,39,Brasileia,1
2013,40,Brasileia,0
2013,41,Brasileia,0
2013,42,Brasileia,0
2013,43,Brasileia,1
2013,44,Brasileia,2
2013,45,Brasileia,3
2013,46,Brasileia,1
2013,47,Brasileia,0
2013,48,Brasileia,0
2013,49,Brasileia,6
2013,50,Brasileia,4
2013,51,Brasileia,2
2013,52,Brasileia,4
2014,1,Brasileia,3
2014,2,Brasileia,4
2014,3,Brasileia,4
2014,4,Brasileia,2
2014,5,Brasileia,4
2014,6,Brasileia,3
2014,7,Brasileia,5
2014,8,Brasileia,3
2014,9,Brasileia,5
2014,10,Brasileia,2
2014,11,Brasileia,1
2014,12,Brasileia,4
2014,13,Brasileia,3
2014,14,Brasileia,5
2014,15,Brasileia,0
2014,16,Brasileia,10
2014,17,Brasileia,5
2014,18,Brasileia,1
2014,19,Brasileia,2
2014,20,Brasileia,2
2014,21,Brasileia,6
2014,22,Brasileia,0
2014,23,Brasileia,3
2014,24,Brasileia,0
2014,25,Brasileia,1
2014,26,Brasileia,3
2014,27,Brasileia,2
2014,28,Brasileia,1
2014,29,Brasileia,1
2014,30,Brasileia,0
2014,31,Brasileia,0
2014,32,Brasileia,1
2014,33,Brasileia,0
2014,34,Brasileia,0
2014,35,Brasileia,1
2014,36,Brasileia,0
2014,37,Brasileia,0
2014,38,Brasileia,1
2014,39,Brasileia,1
2014,40,Brasileia,0
2014,41,Brasileia,0
2014,42,Brasileia,0
2014,43,Brasileia,1
2014,44,Brasileia,1
2014,45,Brasileia,0
2014,46,Brasileia,1
2014,47,Brasileia,0
2014,48,Brasileia,0
2014,49,Brasileia,2
2014,50,Brasileia,2
2014,51,Brasileia,1
2014,52,Brasileia,2
2014,53,Brasileia,3
2015,1,Brasileia,0
2015,2,Brasileia,0
2015,3,Brasileia,2
2015,4,Brasileia,0
2015,5,Brasileia,2
2015,6,Brasileia,1
2015,7,Brasileia,2
2015,8,Brasileia,2
2015,9,Brasileia,0
2015,10,Brasileia,4
2015,11,Brasileia,6
2015,12,Brasileia,4
2015,13,Brasileia,0
2015,14,Brasileia,2
2015,15,Brasileia,4
2015,16,Brasileia,4
2015,17,Brasileia,2
2015,18,Brasileia,4
2015,19,Brasileia,2
2015,20,Brasileia,3
2015,21,Brasileia,1
2015,22,Brasileia,3
2015,23,Brasileia,2
2015,24,Brasileia,2
2015,25,Brasileia,1
2015,26,Brasileia,1
2000,27,Capixaba,0
2000,28,Capixaba,0
2000,29,Capixaba,0
2000,30,Capixaba,0
2000,31,Capixaba,0
2000,32,Capixaba,0
2000,33,Capixaba,0
2000,34,Capixaba,0
2000,35,Capixaba,0
2000,36,Capixaba,0
2000,37,Capixaba,0
2000,38,Capixaba,2
2000,39,Capixaba,0
2000,40,Capixaba,0
2000,41,Capixaba,0
2000,42,Capixaba,0
2000,43,Capixaba,0
2000,44,Capixaba,0
2000,45,Capixaba,1
2000,46,Capixaba,0
2000,47,Capixaba,0
2000,48,Capixaba,0
2000,49,Capixaba,0
2000,50,Capixaba,0
2000,51,Capixaba,0
2000,52,Capixaba,2
2001,1,Capixaba,0
2001,2,Capixaba,0
2001,3,Capixaba,1
2001,4,Capixaba,1
2001,5,Capixaba,0
2001,6,Capixaba,0
2001,7,Capixaba,0
2001,8,Capixaba,0
2001,9,Capixaba,0
2001,10,Capixaba,0
2001,11,Capixaba,0
2001,12,Capixaba,0
2001,13,Capixaba,0
2001,14,Capixaba,0
2001,15,Capixaba,0
2001,16,Capixaba,0
2001,17,Capixaba,1
2001,18,Capixaba,0
2001,19,Capixaba,0
2001,20,Capixaba,0
2001,21,Capixaba,0
2001,22,Capixaba,0
2001,23,Capixaba,0
2001,24,Capixaba,0
2001,25,Capixaba,0
2001,26,Capixaba,0
2001,27,Capixaba,0
2001,28,Capixaba,0
2001,29,Capixaba,0
2001,30,Capixaba,0
2001,31,Capixaba,0
2001,32,Capixaba,0
2001,33,Capixaba,0
2001,34,Capixaba,0
2001,35,Capixaba,0
2001,36,Capixaba,0
2001,37,Capixaba,0
2001,38,Capixaba,0
2001,39,Capixaba,0
2001,40,Capixaba,0
2001,41,Capixaba,0
2001,42,Capixaba,0
2001,43,Capixaba,0
2001,44,Capixaba,0
2001,45,Capixaba,0
2001,46,Capixaba,0
2001,47,Capixaba,0
2001,48,Capixaba,0
2001,49,Capixaba,0
2001,50,Capixaba,0
2001,51,Capixaba,0
2001,52,Capixaba,0
2002,1,Capixaba,0
2002,2,Capixaba,0
2002,3,Capixaba,0
2002,4,Capixaba,0
2002,5,Capixaba,0
2002,6,Capixaba,0
2002,7,Capixaba,0
2002,8,Capixaba,0
2002,9,Capixaba,0
2002,10,Capixaba,1
2002,11,Capixaba,0
2002,12,Capixaba,1
2002,13,Capixaba,0
2002,14,Capixaba,1
2002,15,Capixaba,0
2002,16,Capixaba,0
2002,17,Capixaba,0
2002,18,Capixaba,0
2002,19,Capixaba,0
2002,20,Capixaba,0
2002,21,Capixaba,0
2002,22,Capixaba,1
2002,23,Capixaba,0
2002,24,Capixaba,0
2002,25,Capixaba,0
2002,26,Capixaba,0
2002,27,Capixaba,0
2002,28,Capixaba,0
2002,29,Capixaba,0
2002,30,Capixaba,0
2002,31,Capixaba,0
2002,32,Capixaba,0
2002,33,Capixaba,0
2002,34,Capixaba,0
2002,35,Capixaba,0
2002,36,Capixaba,0
2002,37,Capixaba,0
2002,38,Capixaba,0
2002,39,Capixaba,0
2002,40,Capixaba,0
2002,41,Capixaba,0
2002,42,Capixaba,0
2002,43,Capixaba,0
2002,44,Capixaba,0
2002,45,Capixaba,0
2002,46,Capixaba,0
2002,47,Capixaba,0
2002,48,Capixaba,0
2002,49,Capixaba,0
2002,50,Capixaba,0
2002,51,Capixaba,0
2002,52,Capixaba,0
2003,1,Capixaba,0
2003,2,Capixaba,0
2003,3,Capixaba,0
2003,4,Capixaba,0
2003,5,Capixaba,0
2003,6,Capixaba,0
2003,7,Capixaba,0
2003,8,Capixaba,0
2003,9,Capixaba,0
2003,10,Capixaba,0
2003,11,Capixaba,0
2003,12,Capixaba,0
2003,13,Capixaba,0
2003,14,Capixaba,0
2003,15,Capixaba,0
2003,16,Capixaba,0
2003,17,Capixaba,0
2003,18,Capixaba,0
2003,19,Capixaba,0
2003,20,Capixaba,0
2003,21,Capixaba,0
2003,22,Capixaba,0
2003,23,Capixaba,0
2003,24,Capixaba,0
2003,25,Capixaba,0
2003,26,Capixaba,0
2003,27,Capixaba,0
2003,28,Capixaba,0
2003,29,Capixaba,0
2003,30,Capixaba,0
2003,31,Capixaba,0
2003,32,Capixaba,0
2003,33,Capixaba,0
2003,34,Capixaba,0
2003,35,Capixaba,0
2003,36,Capixaba,0
2003,37,Capixaba,0
2003,38,Capixaba,0
2003,39,Capixaba,0
2003,40,Capixaba,0
2003,41,Capixaba,0
2003,42,Capixaba,0
2003,43,Capixaba,0
2003,44,Capixaba,0
2003,45,Capixaba,0
2003,46,Capixaba,0
2003,47,Capixaba,0
2003,48,Capixaba,0
2003,49,Capixaba,0
2003,50,Capixaba,0
2003,51,Capixaba,1
2003,52,Capixaba,0
2003,53,Capixaba,0
2004,1,Capixaba,0
2004,2,Capixaba,0
2004,3,Capixaba,0
2004,4,Capixaba,0
2004,5,Capixaba,0
2004,6,Capixaba,0
2004,7,Capixaba,0
2004,8,Capixaba,0
2004,9,Capixaba,0
2004,10,Capixaba,0
2004,11,Capixaba,0
2004,12,Capixaba,0
2004,13,Capixaba,0
2004,14,Capixaba,0
2004,15,Capixaba,0
2004,16,Capixaba,0
2004,17,Capixaba,0
2004,18,Capixaba,0
2004,19,Capixaba,0
2004,20,Capixaba,0
2004,21,Capixaba,0
2004,22,Capixaba,0
2004,23,Capixaba,0
2004,24,Capixaba,0
2004,25,Capixaba,0
2004,26,Capixaba,0
2004,27,Capixaba,0
2004,28,Capixaba,0
2004,29,Capixaba,0
2004,30,Capixaba,0
2004,31,Capixaba,0
2004,32,Capixaba,0
2004,33,Capixaba,0
2004,34,Capixaba,0
2004,35,Capixaba,0
2004,36,Capixaba,0
2004,37,Capixaba,0
2004,38,Capixaba,0
2004,39,Capixaba,0
2004,40,Capixaba,0
2004,41,Capixaba,0
2004,42,Capixaba,0
2004,43,Capixaba,1
2004,44,Capixaba,0
2004,45,Capixaba,0
2004,46,Capixaba,0
2004,47,Capixaba,0
2004,48,Capixaba,1
2004,49,Capixaba,0
2004,50,Capixaba,0
2004,51,Capixaba,0
2004,52,Capixaba,0
2005,1,Capixaba,1
2005,2,Capixaba,1
2005,3,Capixaba,0
2005,4,Capixaba,2
2005,5,Capixaba,0
2005,6,Capixaba,0
2005,7,Capixaba,0
2005,8,Capixaba,0
2005,9,Capixaba,0
2005,10,Capixaba,0
2005,11,Capixaba,0
2005,12,Capixaba,0
2005,13,Capixaba,0
2005,14,Capixaba,0
2005,15,Capixaba,0
2005,16,Capixaba,0
2005,17,Capixaba,0
2005,18,Capixaba,0
2005,19,Capixaba,0
2005,20,Capixaba,0
2005,21,Capixaba,0
2005,22,Capixaba,0
2005,23,Capixaba,0
2005,24,Capixaba,0
2005,25,Capixaba,0
2005,26,Capixaba,0
2005,27,Capixaba,0
2005,28,Capixaba,0
2005,29,Capixaba,0
2005,30,Capixaba,0
2005,31,Capixaba,0
2005,32,Capixaba,0
2005,33,Capixaba,0
2005,34,Capixaba,0
2005,35,Capixaba,0
2005,36,Capixaba,0
2005,37,Capixaba,0
2005,38,Capixaba,0
2005,39,Capixaba,0
2005,40,Capixaba,0
2005,41,Capixaba,0
2005,42,Capixaba,0
2005,43,Capixaba,0
2005,44,Capixaba,0
2005,45,Capixaba,0
2005,46,Capixaba,0
2005,47,Capixaba,0
2005,48,Capixaba,0
2005,49,Capixaba,0
2005,50,Capixaba,0
2005,51,Capixaba,0
2005,52,Capixaba,0
2006,1,Capixaba,0
2006,2,Capixaba,0
2006,3,Capixaba,0
2006,4,Capixaba,1
2006,5,Capixaba,2
2006,6,Capixaba,0
2006,7,Capixaba,0
2006,8,Capixaba,0
2006,9,Capixaba,0
2006,10,Capixaba,0
2006,11,Capixaba,0
2006,12,Capixaba,0
2006,13,Capixaba,0
2006,14,Capixaba,0
2006,15,Capixaba,2
2006,16,Capixaba,0
2006,17,Capixaba,0
2006,18,Capixaba,0
2006,19,Capixaba,0
2006,20,Capixaba,0
2006,21,Capixaba,0
2006,22,Capixaba,0
2006,23,Capixaba,0
2006,24,Capixaba,0
2006,25,Capixaba,0
2006,26,Capixaba,0
2006,27,Capixaba,0
2006,28,Capixaba,0
2006,29,Capixaba,0
2006,30,Capixaba,0
2006,31,Capixaba,0
2006,32,Capixaba,0
2006,33,Capixaba,0
2006,34,Capixaba,0
2006,35,Capixaba,0
2006,36,Capixaba,0
2006,37,Capixaba,0
2006,38,Capixaba,0
2006,39,Capixaba,0
2006,40,Capixaba,0
2006,41,Capixaba,0
2006,42,Capixaba,0
2006,43,Capixaba,0
2006,44,Capixaba,0
2006,45,Capixaba,0
2006,46,Capixaba,0
2006,47,Capixaba,0
2006,48,Capixaba,0
2006,49,Capixaba,0
2006,50,Capixaba,0
2006,51,Capixaba,0
2006,52,Capixaba,0
2007,1,Capixaba,1
2007,2,Capixaba,0
2007,3,Capixaba,0
2007,4,Capixaba,0
2007,5,Capixaba,4
2007,6,Capixaba,2
2007,7,Capixaba,3
2007,8,Capixaba,4
2007,9,Capixaba,13
2007,10,Capixaba,9
2007,11,Capixaba,7
2007,12,Capixaba,2
2007,13,Capixaba,1
2007,14,Capixaba,3
2007,15,Capixaba,0
2007,16,Capixaba,1
2007,17,Capixaba,0
2007,18,Capixaba,3
2007,19,Capixaba,2
2007,20,Capixaba,1
2007,21,Capixaba,0
2007,22,Capixaba,0
2007,23,Capixaba,0
2007,24,Capixaba,0
2007,25,Capixaba,0
2007,26,Capixaba,0
2007,27,Capixaba,0
2007,28,Capixaba,0
2007,29,Capixaba,0
2007,30,Capixaba,0
2007,31,Capixaba,0
2007,32,Capixaba,0
2007,33,Capixaba,0
2007,34,Capixaba,0
2007,35,Capixaba,0
2007,36,Capixaba,0
2007,37,Capixaba,0
2007,38,Capixaba,0
2007,39,Capixaba,0
2007,40,Capixaba,0
2007,41,Capixaba,0
2007,42,Capixaba,0
2007,43,Capixaba,0
2007,44,Capixaba,0
2007,45,Capixaba,0
2007,46,Capixaba,0
2007,47,Capixaba,0
2007,48,Capixaba,0
2007,49,Capixaba,0
2007,50,Capixaba,0
2007,51,Capixaba,0
2007,52,Capixaba,0
2008,1,Capixaba,0
2008,2,Capixaba,0
2008,3,Capixaba,0
2008,4,Capixaba,0
2008,5,Capixaba,1
2008,6,Capixaba,0
2008,7,Capixaba,0
2008,8,Capixaba,1
2008,9,Capixaba,0
2008,10,Capixaba,1
2008,11,Capixaba,1
2008,12,Capixaba,0
2008,13,Capixaba,1
2008,14,Capixaba,2
2008,15,Capixaba,5
2008,16,Capixaba,0
2008,17,Capixaba,3
2008,18,Capixaba,1
2008,19,Capixaba,0
2008,20,Capixaba,0
2008,21,Capixaba,0
2008,22,Capixaba,0
2008,23,Capixaba,0
2008,24,Capixaba,0
2008,25,Capixaba,0
2008,26,Capixaba,0
2008,27,Capixaba,0
2008,28,Capixaba,0
2008,29,Capixaba,0
2008,30,Capixaba,0
2008,31,Capixaba,0
2008,32,Capixaba,0
2008,33,Capixaba,0
2008,34,Capixaba,0
2008,35,Capixaba,0
2008,36,Capixaba,0
2008,37,Capixaba,0
2008,38,Capixaba,0
2008,39,Capixaba,0
2008,40,Capixaba,0
2008,41,Capixaba,0
2008,42,Capixaba,0
2008,43,Capixaba,0
2008,44,Capixaba,0
2008,45,Capixaba,0
2008,46,Capixaba,4
2008,47,Capixaba,0
2008,48,Capixaba,0
2008,49,Capixaba,0
2008,50,Capixaba,0
2008,51,Capixaba,2
2008,52,Capixaba,0
2008,53,Capixaba,0
2009,1,Capixaba,5
2009,2,Capixaba,7
2009,3,Capixaba,2
2009,4,Capixaba,7
2009,5,Capixaba,2
2009,6,Capixaba,12
2009,7,Capixaba,2
2009,8,Capixaba,5
2009,9,Capixaba,13
2009,10,Capixaba,10
2009,11,Capixaba,13
2009,12,Capixaba,3
2009,13,Capixaba,7
2009,14,Capixaba,3
2009,15,Capixaba,9
2009,16,Capixaba,4
2009,17,Capixaba,4
2009,18,Capixaba,5
2009,19,Capixaba,4
2009,20,Capixaba,0
2009,21,Capixaba,0
2009,22,Capixaba,0
2009,23,Capixaba,0
2009,24,Capixaba,0
2009,25,Capixaba,1
2009,26,Capixaba,0
2009,27,Capixaba,0
2009,28,Capixaba,2
2009,29,Capixaba,0
2009,30,Capixaba,2
2009,31,Capixaba,0
2009,32,Capixaba,0
2009,33,Capixaba,0
2009,34,Capixaba,0
2009,35,Capixaba,0
2009,36,Capixaba,0
2009,37,Capixaba,0
2009,38,Capixaba,0
2009,39,Capixaba,0
2009,40,Capixaba,0
2009,41,Capixaba,0
2009,42,Capixaba,1
2009,43,Capixaba,2
2009,44,Capixaba,2
2009,45,Capixaba,2
2009,46,Capixaba,1
2009,47,Capixaba,0
2009,48,Capixaba,7
2009,49,Capixaba,11
2009,50,Capixaba,3
2009,51,Capixaba,5
2009,52,Capixaba,4
2010,1,Capixaba,18
2010,2,Capixaba,19
2010,3,Capixaba,21
2010,4,Capixaba,11
2010,5,Capixaba,21
2010,6,Capixaba,15
2010,7,Capixaba,11
2010,8,Capixaba,20
2010,9,Capixaba,21
2010,10,Capixaba,7
2010,11,Capixaba,13
2010,12,Capixaba,8
2010,13,Capixaba,10
2010,14,Capixaba,6
2010,15,Capixaba,3
2010,16,Capixaba,1
2010,17,Capixaba,1
2010,18,Capixaba,2
2010,19,Capixaba,0
2010,20,Capixaba,1
2010,21,Capixaba,2
2010,22,Capixaba,2
2010,23,Capixaba,2
2010,24,Capixaba,2
2010,25,Capixaba,1
